item_id,title,description,tags,community,creator_id,creation_date,item_type,price,max_capacity,current_participants,event_date,duration_hours,is_recurring,rating
953,Camping Group in Lakeside Manor,Join our camping group for an engaging community experience. Day school president rate Mrs. Different year option safe because draw. Stand collection herself.,"camping,family events,pet training",Lakeside Manor,285,2025-06-06T14:56:33.989908,class,0,48,25,2025-09-01T14:56:33.989908,1.5,True,4.2
954,Cultural Exchange Group in Oakwood Gardens,Join our cultural exchange group for an engaging community experience. Kind argue option nothing.,"cultural exchange,wine tasting,dogs,cats",Oakwood Gardens,155,2025-07-09T14:56:33.989908,service,32,48,33,2025-09-05T14:56:33.989908,2.5,False,3.7
955,Board Games Group in Willow Brook,Join our board games group for an engaging community experience. Social while difference century whatever close give.,"board games,language learning",Willow Brook,4,2025-05-19T14:56:33.989908,group,40,46,6,2025-10-11T14:56:33.989908,2.5,True,4.6
956,Painting Group in Lakeside Manor,Join our painting group for an engaging community experience. Take music really indeed fund figure mention road. Physical structure enter experience.,"painting,cooking,language learning,composting",Lakeside Manor,32,2025-06-17T14:56:33.989908,service,0,29,14,2025-09-03T14:56:33.989908,1.5,True,
957,Cats Group in Maple Grove,Join our cats group for an engaging community experience. Prevent customer school likely affect. Source leave ball actually state.,"cats,composting",Maple Grove,155,2025-07-10T14:56:33.989908,event,0,50,11,2025-09-18T14:56:33.989908,1.0,False,
958,Seasonal Gardening Tips,"Seasonal workshop covering planting, maintenance, and harvesting techniques for local climate. Along production most affect history six. Anything such describe forward.","gardening,parenting",Cedar Creek,353,2025-07-23T14:56:33.989908,class,0,23,4,2025-09-04T14:56:33.989908,2.5,True,3.9
959,Badminton Group in Oakwood Gardens,Join our badminton group for an engaging community experience. Especially ever almost control guy. Generation conference so always fear should.,"badminton,entrepreneurship",Oakwood Gardens,351,2025-08-14T14:56:33.990904,group,0,49,37,2025-09-12T14:56:33.990904,1.0,False,3.6
960,Downtown Heights Book Discussion,Join our book club group for an engaging community experience. Miss role value product. Interview sometimes support treatment goal member benefit. Far radio early. On factor maybe.,"book club,networking",Downtown Heights,78,2025-05-18T14:56:33.990904,class,0,13,6,2025-10-10T14:56:33.990904,2.5,True,4.9
961,Pet Training Group in Pine Ridge,Join our pet training group for an engaging community experience. Week cell begin adult significant this. Feeling different themselves difficult few. Management team resource social between themselves apply.,"pet training,board games",Pine Ridge,472,2025-07-13T14:56:33.990904,meetup,7,36,4,2025-08-24T14:56:33.990904,3.0,True,3.6
962,Photography Group in Cedar Creek,Join our photography group for an engaging community experience. Heavy table at theory bring happen seem. Back class professional. Onto technology important ten including space.,"photography,urban farming,child care",Cedar Creek,467,2025-07-08T14:56:33.990904,workshop,22,49,3,2025-09-06T14:56:33.990904,3.0,True,
963,Coding Group in Riverside Park,Join our coding group for an engaging community experience. Trial some trouble produce thousand condition operation. As front pretty wind true to list. Beautiful despite arm store.,"coding,poetry,community service,baking",Riverside Park,332,2025-07-08T14:56:33.990904,meetup,0,37,36,2025-10-13T14:56:33.990904,3.0,True,4.4
964,Pet Training Group in Willow Brook,Join our pet training group for an engaging community experience. Sit throw indeed final also owner.,"pet training,poetry",Willow Brook,179,2025-06-20T14:56:33.990904,event,0,50,32,2025-09-15T14:56:33.990904,1.5,True,4.6
965,Piano Group in Sunset Valley,Join our piano group for an engaging community experience. Happy else with high every head result.,"piano,parenting",Sunset Valley,329,2025-08-11T14:56:33.990904,meetup,29,25,15,2025-08-23T14:56:33.990904,2.0,False,4.0
966,Guitar Group in Pine Ridge,Join our guitar group for an engaging community experience. Daughter property modern TV let. Safe reason hair hear really specific while note.,"guitar,entrepreneurship,piano",Pine Ridge,127,2025-07-15T14:56:33.990904,class,0,47,21,2025-08-23T14:56:33.990904,1.5,True,
967,Beginner Yoga Workshop,Experience the benefits of yoga in a supportive community environment. Mats provided for beginners. Southern behind nice style measure card.,"yoga,urban farming,guitar",Cedar Creek,294,2025-05-25T14:56:33.990904,event,34,9,2,2025-10-11T14:56:33.990904,2.5,True,
968,Urban Farming Group in Cedar Creek,Join our urban farming group for an engaging community experience. Recognize fish call somebody subject develop difficult. Talk wait treat true what development.,"urban farming,crafts,child care,networking",Cedar Creek,29,2025-06-15T14:56:33.990904,event,0,49,36,2025-10-14T14:56:33.990904,1.5,True,
969,Badminton Group in Maple Grove,Join our badminton group for an engaging community experience. Reduce various story sell cause. Recently since writer pick.,"badminton,crafts",Maple Grove,120,2025-08-05T14:56:33.990904,service,0,8,1,2025-09-09T14:56:33.990904,3.0,True,4.3
970,Badminton Group in Riverside Park,Join our badminton group for an engaging community experience. Recent indeed style during rise. Base personal game audience operation.,"badminton,parenting",Riverside Park,319,2025-06-16T14:56:33.990904,class,0,21,11,2025-09-16T14:56:33.990904,2.0,False,4.3
971,Meditation Group in Downtown Heights,Join our meditation group for an engaging community experience. Able marriage hold stop man senior including. Miss director show reach month tend allow.,"meditation,gaming,nature walks",Downtown Heights,340,2025-08-13T14:56:33.990904,event,43,33,22,2025-08-31T14:56:33.990904,1.5,False,3.8
972,Volleyball Group in Lakeside Manor,Join our volleyball group for an engaging community experience. Game single because painting these contain. Option history energy likely.,"volleyball,book club",Lakeside Manor,450,2025-06-20T14:56:33.991904,group,38,32,9,2025-09-10T14:56:33.991904,1.5,True,
973,Community Cooking Class,"Learn to prepare healthy, delicious meals that fit your busy lifestyle. Recipes included! Fill production administration you. Make almost personal loss.","cooking,board games,gaming",Riverside Park,500,2025-05-25T14:56:33.991904,event,0,35,18,2025-08-22T14:56:33.991904,2.0,True,4.3
974,Wine Tasting Group in Lakeside Manor,Join our wine tasting group for an engaging community experience. Other may thank owner research. Mission energy bad my.,"wine tasting,cultural exchange",Lakeside Manor,1,2025-07-15T14:56:33.991904,service,47,44,12,2025-09-19T14:56:33.991904,1.0,False,4.0
975,Dogs Group in Oakwood Gardens,Join our dogs group for an engaging community experience. Unit individual language develop. During so they argue area wall. Show sense future third without.,"dogs,pet training,plant care",Oakwood Gardens,142,2025-06-07T14:56:33.991904,class,0,23,20,2025-09-29T14:56:33.991904,1.5,False,4.4
976,Pine Ridge Community Garden,"Seasonal workshop covering planting, maintenance, and harvesting techniques for local climate. Us sign computer out.","gardening,cycling,crafts,board games",Pine Ridge,190,2025-06-01T14:56:33.991904,class,0,43,35,2025-09-18T14:56:33.991904,1.5,True,4.2
977,Networking Group in Mountain View,Join our networking group for an engaging community experience. Trip very popular quite change stock. Commercial hair us red. Structure skill others involve interview kind.,"networking,cats",Mountain View,134,2025-07-30T14:56:33.991904,event,41,42,37,2025-10-12T14:56:33.991904,2.0,True,3.5
978,Dog Walking Group - Mountain View,Professional pet trainer will guide us through basic obedience techniques. Bring your furry friends! Something thing opportunity. Training prepare go threat any one.,"pets,board games,painting,music",Mountain View,72,2025-07-03T14:56:33.991904,event,6,31,1,2025-09-19T14:56:33.991904,2.5,False,4.8
979,Volunteer Work Group in Lakeside Manor,Join our volunteer work group for an engaging community experience. Small increase area analysis forward while every participant. Almost order international page.,"volunteer work,pilates,coding",Lakeside Manor,468,2025-06-06T14:56:33.991904,class,0,21,10,2025-10-09T14:56:33.991904,3.0,False,
980,Plant Care Group in Lakeside Manor,Join our plant care group for an engaging community experience. Charge candidate political red. Born newspaper save television.,"plant care,cycling,piano,cats",Lakeside Manor,18,2025-06-25T14:56:33.991904,workshop,41,27,22,2025-08-25T14:56:33.991904,1.0,True,
981,Business Group in Riverside Park,Join our business group for an engaging community experience. Dark discuss trip. Turn peace film staff. Chair kind management piece. Remain role brother hand your machine.,"business,entrepreneurship,piano",Riverside Park,57,2025-06-16T14:56:33.991904,meetup,10,17,0,2025-10-09T14:56:33.991904,1.0,True,
982,Cats Group in Oakwood Gardens,Join our cats group for an engaging community experience. Position sort style success. We culture plan culture debate. Surface series product become member everyone.,"cats,cycling",Oakwood Gardens,457,2025-06-14T14:56:33.991904,group,8,39,21,2025-08-30T14:56:33.991904,1.5,False,3.8
983,Meditation Group in Mountain View,Join our meditation group for an engaging community experience. Part year responsibility wall television. Special southern run summer offer million process. Sometimes up cover trade tend.,"meditation,art,hiking,guitar",Mountain View,177,2025-08-14T14:56:33.991904,meetup,0,14,7,2025-08-19T14:56:33.991904,1.5,True,
984,Child Care Group in Sunset Valley,Join our child care group for an engaging community experience. Middle hair travel occur determine. Guy he control mother parent fear read strong.,"child care,book club",Sunset Valley,162,2025-08-05T14:56:33.992903,group,48,49,35,2025-10-03T14:56:33.992903,3.0,False,4.6
985,Literature Group in Willow Brook,Join our literature group for an engaging community experience. Population firm how sense. In prepare wear computer others pull.,"literature,business,yoga",Willow Brook,63,2025-08-14T14:56:33.992903,meetup,0,12,8,2025-09-10T14:56:33.992903,3.0,False,4.3
986,Outdoor Fitness Bootcamp,Transform your fitness journey with our supportive group. Equipment provided. Some generation thing. Late push door husband.,"fitness,pet grooming",Oakwood Gardens,377,2025-07-06T14:56:33.992903,meetup,0,49,34,2025-08-21T14:56:33.992903,1.0,True,3.6
987,Urban Farming Group in Oakwood Gardens,Join our urban farming group for an engaging community experience. Again half raise well season change. Activity machine less wall.,"urban farming,pet training",Oakwood Gardens,308,2025-08-02T14:56:33.992903,workshop,26,31,7,2025-08-20T14:56:33.992903,2.5,True,4.2
988,International Cuisine Night,"Learn to prepare healthy, delicious meals that fit your busy lifestyle. Recipes included! Listen marriage available three discover both.","cooking,writing",Riverside Park,451,2025-05-20T14:56:33.992903,group,0,6,0,2025-10-01T14:56:33.992903,2.0,False,
989,Pet Training Group in Oakwood Gardens,Join our pet training group for an engaging community experience. Energy society talk car suffer mother rich.,"pet training,volleyball,coding,painting",Oakwood Gardens,498,2025-07-31T14:56:33.992903,class,0,31,5,2025-09-08T14:56:33.992903,2.5,False,
990,Sunset Valley Weekly Yoga Class,Start your week right with our Monday morning yoga class. Perfect for stress relief and flexibility. Local sister theory life. Herself nation nation think.,"yoga,camping,volleyball",Sunset Valley,55,2025-05-20T14:56:33.992903,event,43,22,21,2025-09-24T14:56:33.992903,3.0,True,5.0
